"set","source_path","size_bytes","modified_utc","reason"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\uot_transport_plan.csv","250163","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2100","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\uot_transport_plan.csv","401147","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","262","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\eval\uot_evaluation_metrics.json","2100","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\uot_transport_plan.csv","284163","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","258","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2082","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\uot_transport_plan.csv","747913","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rc_uot_frozen_pool\uot_unmatched_mass.csv","18883","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2098","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\uot_transport_plan.csv","401147","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\eval\synthetic_eval_by_scenario.csv","262","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\eval\uot_evaluation_metrics.json","2100","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\uot_transport_plan.csv","284163","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_243\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","255","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2027","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\uot_transport_plan.csv","458741","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","256","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\eval\uot_evaluation_metrics.json","2065","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\uot_transport_plan.csv","306159","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","228","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","174","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\eval\uot_eval_summary.txt","136","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","1942","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\uot_transport_plan.csv","253371","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rc_uot_frozen_pool\uot_unmatched_mass.csv","18753","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","255","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2025","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\uot_transport_plan.csv","458741","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\eval\synthetic_eval_by_scenario.csv","256","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\eval\uot_evaluation_metrics.json","2065","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\uot_transport_plan.csv","306159","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_244\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","271","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2097","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\uot_transport_plan.csv","405203","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","258","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\eval\uot_evaluation_metrics.json","2073","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\uot_transport_plan.csv","248697","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","244","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2042","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\uot_transport_plan.csv","605927","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rc_uot_frozen_pool\uot_unmatched_mass.csv","18695","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","271","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2097","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\uot_transport_plan.csv","405203","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\eval\synthetic_eval_by_scenario.csv","258","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\eval\uot_evaluation_metrics.json","2073","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\uot_transport_plan.csv","248697","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_245\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2089","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\uot_transport_plan.csv","403439","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","260","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\eval\uot_evaluation_metrics.json","2079","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\uot_transport_plan.csv","271843","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","210","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","1987","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\uot_transport_plan.csv","955237","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rc_uot_frozen_pool\uot_unmatched_mass.csv","19189","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_246\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2085","","ext-excluded:.json"
